 time            v(vin)          v(b1_collector) v(b2_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 8.21400000e-04  2.49909895e+00  4.45356573e+00  4.35409539e+00  2.40779187e+00  2.40636184e+00  2.40578825e+00 -1.37410590e-05 
 8.26400000e-04  2.49911302e+00  4.45345396e+00  4.35552437e+00  2.40922999e+00  2.40769740e+00  2.40708135e+00 -1.37299597e-05 
 8.31400000e-04  2.49912796e+00  4.45333512e+00  4.35704261e+00  2.41075723e+00  2.40912382e+00  2.40846600e+00 -1.37181679e-05 
 8.36400000e-04  2.49914377e+00  4.45320931e+00  4.35864840e+00  2.41237186e+00  2.41063948e+00  2.40994063e+00 -1.37056970e-05 
 8.41400000e-04  2.49916042e+00  4.45307665e+00  4.36033991e+00  2.41407205e+00  2.41224266e+00  2.41150358e+00 -1.36925617e-05 
 8.46400000e-04  2.49917790e+00  4.45293726e+00  4.36211523e+00  2.41585588e+00  2.41393154e+00  2.41315308e+00 -1.36787768e-05 
 8.51400000e-04  2.49919618e+00  4.45279126e+00  4.36397237e+00  2.41772134e+00  2.41570423e+00  2.41488726e+00 -1.36643583e-05 
 8.56400000e-04  2.49921527e+00  4.45263878e+00  4.36590924e+00  2.41966634e+00  2.41755873e+00  2.41670416e+00 -1.36493226e-05 
 8.61400000e-04  2.49923512e+00  4.45247997e+00  4.36792364e+00  2.42168867e+00  2.41949294e+00  2.41860173e+00 -1.36336871e-05 
 8.66400000e-04  2.49925574e+00  4.45231497e+00  4.37001333e+00  2.42378609e+00  2.42150469e+00  2.42057786e+00 -1.36174693e-05 
