 time            v(vin)          v(b1_base)      v(b1_emitter)   v(b1_collector) v(b1_out)      
 7.56328000e-03  2.49961279e+00  1.12881603e+00  3.35158467e-01  3.36758215e+00  3.36758215e+00 
 7.56428000e-03  2.49960701e+00  1.12881025e+00  3.35153142e-01  3.36760805e+00  3.36760805e+00 
 7.56528000e-03  2.49960124e+00  1.12880449e+00  3.35147832e-01  3.36763389e+00  3.36763389e+00 
 7.56628000e-03  2.49959548e+00  1.12879874e+00  3.35142537e-01  3.36765965e+00  3.36765965e+00 
 7.56728000e-03  2.49958975e+00  1.12879300e+00  3.35137256e-01  3.36768534e+00  3.36768534e+00 
 7.56828000e-03  2.49958402e+00  1.12878729e+00  3.35131990e-01  3.36771096e+00  3.36771096e+00 
 7.56928000e-03  2.49957832e+00  1.12878159e+00  3.35126740e-01  3.36773650e+00  3.36773650e+00 
 7.57028000e-03  2.49957263e+00  1.12877591e+00  3.35121505e-01  3.36776197e+00  3.36776197e+00 
 7.57128000e-03  2.49956696e+00  1.12877024e+00  3.35116285e-01  3.36778737e+00  3.36778737e+00 
 7.57228000e-03  2.49956130e+00  1.12876459e+00  3.35111082e-01  3.36781268e+00  3.36781268e+00 
 7.57328000e-03  2.49955567e+00  1.12875896e+00  3.35105894e-01  3.36783792e+00  3.36783792e+00 
 7.57428000e-03  2.49955004e+00  1.12875335e+00  3.35100723e-01  3.36786308e+00  3.36786308e+00 
 7.57528000e-03  2.49954444e+00  1.12874775e+00  3.35095568e-01  3.36788816e+00  3.36788816e+00 
 7.57628000e-03  2.49953886e+00  1.12874217e+00  3.35090430e-01  3.36791316e+00  3.36791316e+00 
 7.57728000e-03  2.49953329e+00  1.12873661e+00  3.35085308e-01  3.36793807e+00  3.36793807e+00 
 7.57828000e-03  2.49952774e+00  1.12873107e+00  3.35080204e-01  3.36796291e+00  3.36796291e+00 
 7.57928000e-03  2.49952222e+00  1.12872555e+00  3.35075117e-01  3.36798766e+00  3.36798766e+00 
 7.58028000e-03  2.49951671e+00  1.12872005e+00  3.35070047e-01  3.36801232e+00  3.36801232e+00 
 7.58128000e-03  2.49951121e+00  1.12871456e+00  3.35064995e-01  3.36803690e+00  3.36803690e+00 
 7.58228000e-03  2.49950574e+00  1.12870910e+00  3.35059961e-01  3.36806139e+00  3.36806139e+00 
 7.58328000e-03  2.49950029e+00  1.12870365e+00  3.35054945e-01  3.36808580e+00  3.36808580e+00 
 7.58428000e-03  2.49949486e+00  1.12869823e+00  3.35049947e-01  3.36811011e+00  3.36811011e+00 
 7.58528000e-03  2.49948945e+00  1.12869282e+00  3.35044968e-01  3.36813434e+00  3.36813434e+00 
 7.58628000e-03  2.49948405e+00  1.12868744e+00  3.35040007e-01  3.36815847e+00  3.36815847e+00 
 7.58728000e-03  2.49947868e+00  1.12868207e+00  3.35035065e-01  3.36818251e+00  3.36818251e+00 
 7.58828000e-03  2.49947333e+00  1.12867673e+00  3.35030142e-01  3.36820647e+00  3.36820647e+00 
 7.58928000e-03  2.49946800e+00  1.12867141e+00  3.35025238e-01  3.36823032e+00  3.36823032e+00 
 7.59028000e-03  2.49946269e+00  1.12866610e+00  3.35020354e-01  3.36825408e+00  3.36825408e+00 
 7.59128000e-03  2.49945740e+00  1.12866082e+00  3.35015490e-01  3.36827775e+00  3.36827775e+00 
 7.59228000e-03  2.49945213e+00  1.12865556e+00  3.35010645e-01  3.36830132e+00  3.36830132e+00 
 7.59328000e-03  2.49944689e+00  1.12865033e+00  3.35005820e-01  3.36832480e+00  3.36832480e+00 
 7.59428000e-03  2.49944166e+00  1.12864511e+00  3.35001015e-01  3.36834817e+00  3.36834817e+00 
 7.59528000e-03  2.49943646e+00  1.12863992e+00  3.34996231e-01  3.36837145e+00  3.36837145e+00 
 7.59628000e-03  2.49943128e+00  1.12863475e+00  3.34991468e-01  3.36839462e+00  3.36839462e+00 
 7.59728000e-03  2.49942613e+00  1.12862960e+00  3.34986725e-01  3.36841770e+00  3.36841770e+00 
 7.59828000e-03  2.49942099e+00  1.12862447e+00  3.34982003e-01  3.36844067e+00  3.36844067e+00 
 7.59928000e-03  2.49941588e+00  1.12861937e+00  3.34977302e-01  3.36846354e+00  3.36846354e+00 
 7.60028000e-03  2.49941079e+00  1.12861429e+00  3.34972622e-01  3.36848631e+00  3.36848631e+00 
 7.60128000e-03  2.49940573e+00  1.12860923e+00  3.34967964e-01  3.36850897e+00  3.36850897e+00 
 7.60228000e-03  2.49940069e+00  1.12860420e+00  3.34963328e-01  3.36853153e+00  3.36853153e+00 
 7.60328000e-03  2.49939567e+00  1.12859919e+00  3.34958714e-01  3.36855398e+00  3.36855398e+00 
 7.60428000e-03  2.49939067e+00  1.12859421e+00  3.34954121e-01  3.36857632e+00  3.36857632e+00 
 7.60528000e-03  2.49938570e+00  1.12858924e+00  3.34949551e-01  3.36859855e+00  3.36859855e+00 
 7.60628000e-03  2.49938076e+00  1.12858431e+00  3.34945003e-01  3.36862068e+00  3.36862068e+00 
 7.60728000e-03  2.49937584e+00  1.12857939e+00  3.34940478e-01  3.36864270e+00  3.36864270e+00 
 7.60828000e-03  2.49937094e+00  1.12857451e+00  3.34935976e-01  3.36866460e+00  3.36866460e+00 
 7.60928000e-03  2.49936607e+00  1.12856964e+00  3.34931496e-01  3.36868639e+00  3.36868639e+00 
 7.61028000e-03  2.49936122e+00  1.12856481e+00  3.34927040e-01  3.36870808e+00  3.36870808e+00 
 7.61128000e-03  2.49935640e+00  1.12855999e+00  3.34922607e-01  3.36872964e+00  3.36872964e+00 
 7.61228000e-03  2.49935160e+00  1.12855521e+00  3.34918197e-01  3.36875110e+00  3.36875110e+00 
 7.61328000e-03  2.49934683e+00  1.12855045e+00  3.34913811e-01  3.36877243e+00  3.36877243e+00 
 7.61428000e-03  2.49934209e+00  1.12854571e+00  3.34909449e-01  3.36879366e+00  3.36879366e+00 
 7.61528000e-03  2.49933737e+00  1.12854100e+00  3.34905111e-01  3.36881476e+00  3.36881476e+00 
 7.61628000e-03  2.49933268e+00  1.12853632e+00  3.34900797e-01  3.36883575e+00  3.36883575e+00 
 7.61728000e-03  2.49932801e+00  1.12853166e+00  3.34896507e-01  3.36885662e+00  3.36885662e+00 
 7.61828000e-03  2.49932337e+00  1.12852703e+00  3.34892242e-01  3.36887737e+00  3.36887737e+00 
 7.61928000e-03  2.49931876e+00  1.12852243e+00  3.34888002e-01  3.36889800e+00  3.36889800e+00 
 7.62028000e-03  2.49931417e+00  1.12851785e+00  3.34883786e-01  3.36891851e+00  3.36891851e+00 
 7.62128000e-03  2.49930961e+00  1.12851330e+00  3.34879595e-01  3.36893890e+00  3.36893890e+00 
 7.62228000e-03  2.49930508e+00  1.12850878e+00  3.34875430e-01  3.36895917e+00  3.36895917e+00 
 7.62328000e-03  2.49930058e+00  1.12850429e+00  3.34871290e-01  3.36897931e+00  3.36897931e+00 
 7.62428000e-03  2.49929610e+00  1.12849982e+00  3.34867175e-01  3.36899933e+00  3.36899933e+00 
 7.62528000e-03  2.49929165e+00  1.12849538e+00  3.34863086e-01  3.36901922e+00  3.36901922e+00 
 7.62628000e-03  2.49928723e+00  1.12849097e+00  3.34859023e-01  3.36903899e+00  3.36903899e+00 
 7.62728000e-03  2.49928284e+00  1.12848659e+00  3.34854986e-01  3.36905863e+00  3.36905863e+00 
 7.62828000e-03  2.49927847e+00  1.12848223e+00  3.34850975e-01  3.36907814e+00  3.36907814e+00 
 7.62928000e-03  2.49927414e+00  1.12847791e+00  3.34846990e-01  3.36909753e+00  3.36909753e+00 
 7.63028000e-03  2.49926983e+00  1.12847361e+00  3.34843032e-01  3.36911679e+00  3.36911679e+00 
 7.63128000e-03  2.49926555e+00  1.12846934e+00  3.34839100e-01  3.36913592e+00  3.36913592e+00 
 7.63228000e-03  2.49926130e+00  1.12846510e+00  3.34835196e-01  3.36915491e+00  3.36915491e+00 
 7.63328000e-03  2.49925708e+00  1.12846089e+00  3.34831318e-01  3.36917378e+00  3.36917378e+00 
 7.63428000e-03  2.49925289e+00  1.12845671e+00  3.34827467e-01  3.36919252e+00  3.36919252e+00 
 7.63528000e-03  2.49924873e+00  1.12845256e+00  3.34823643e-01  3.36921112e+00  3.36921112e+00 
 7.63628000e-03  2.49924459e+00  1.12844844e+00  3.34819847e-01  3.36922959e+00  3.36922959e+00 
 7.63728000e-03  2.49924049e+00  1.12844435e+00  3.34816078e-01  3.36924792e+00  3.36924792e+00 
 7.63828000e-03  2.49923642e+00  1.12844029e+00  3.34812337e-01  3.36926613e+00  3.36926613e+00 
 7.63928000e-03  2.49923238e+00  1.12843626e+00  3.34808624e-01  3.36928419e+00  3.36928419e+00 
 7.64028000e-03  2.49922837e+00  1.12843226e+00  3.34804939e-01  3.36930212e+00  3.36930212e+00 
 7.64128000e-03  2.49922439e+00  1.12842829e+00  3.34801281e-01  3.36931991e+00  3.36931991e+00 
 7.64228000e-03  2.49922043e+00  1.12842435e+00  3.34797652e-01  3.36933757e+00  3.36933757e+00 
 7.64328000e-03  2.49921651e+00  1.12842044e+00  3.34794052e-01  3.36935509e+00  3.36935509e+00 
 7.64428000e-03  2.49921263e+00  1.12841656e+00  3.34790480e-01  3.36937246e+00  3.36937246e+00 
 7.64528000e-03  2.49920877e+00  1.12841271e+00  3.34786937e-01  3.36938970e+00  3.36938970e+00 
 7.64628000e-03  2.49920494e+00  1.12840890e+00  3.34783422e-01  3.36940680e+00  3.36940680e+00 
 7.64728000e-03  2.49920115e+00  1.12840511e+00  3.34779937e-01  3.36942376e+00  3.36942376e+00 
 7.64828000e-03  2.49919738e+00  1.12840136e+00  3.34776481e-01  3.36944057e+00  3.36944057e+00 
 7.64928000e-03  2.49919365e+00  1.12839764e+00  3.34773053e-01  3.36945725e+00  3.36945725e+00 
 7.65028000e-03  2.49918995e+00  1.12839395e+00  3.34769656e-01  3.36947378e+00  3.36947378e+00 
 7.65128000e-03  2.49918628e+00  1.12839030e+00  3.34766287e-01  3.36949017e+00  3.36949017e+00 
 7.65228000e-03  2.49918265e+00  1.12838667e+00  3.34762949e-01  3.36950641e+00  3.36950641e+00 
 7.65328000e-03  2.49917904e+00  1.12838308e+00  3.34759640e-01  3.36952251e+00  3.36952251e+00 
 7.65428000e-03  2.49917547e+00  1.12837952e+00  3.34756361e-01  3.36953846e+00  3.36953846e+00 
 7.65528000e-03  2.49917193e+00  1.12837599e+00  3.34753112e-01  3.36955427e+00  3.36955427e+00 
 7.65628000e-03  2.49916843e+00  1.12837250e+00  3.34749894e-01  3.36956993e+00  3.36956993e+00 
 7.65728000e-03  2.49916495e+00  1.12836904e+00  3.34746705e-01  3.36958544e+00  3.36958544e+00 
 7.65828000e-03  2.49916151e+00  1.12836561e+00  3.34743547e-01  3.36960080e+00  3.36960080e+00 
 7.65928000e-03  2.49915810e+00  1.12836221e+00  3.34740420e-01  3.36961602e+00  3.36961602e+00 
 7.66028000e-03  2.49915473e+00  1.12835885e+00  3.34737323e-01  3.36963109e+00  3.36963109e+00 
 7.66128000e-03  2.49915139e+00  1.12835552e+00  3.34734257e-01  3.36964600e+00  3.36964600e+00 
 7.66228000e-03  2.49914808e+00  1.12835223e+00  3.34731222e-01  3.36966077e+00  3.36966077e+00 
 7.66328000e-03  2.49914481e+00  1.12834897e+00  3.34728217e-01  3.36967539e+00  3.36967539e+00 
 7.66428000e-03  2.49914157e+00  1.12834574e+00  3.34725245e-01  3.36968985e+00  3.36968985e+00 
 7.66528000e-03  2.49913836e+00  1.12834255e+00  3.34722303e-01  3.36970416e+00  3.36970416e+00 
 7.66628000e-03  2.49913519e+00  1.12833939e+00  3.34719392e-01  3.36971832e+00  3.36971832e+00 
 7.66728000e-03  2.49913205e+00  1.12833626e+00  3.34716514e-01  3.36973233e+00  3.36973233e+00 
 7.66828000e-03  2.49912895e+00  1.12833317e+00  3.34713666e-01  3.36974618e+00  3.36974618e+00 
 7.66928000e-03  2.49912588e+00  1.12833011e+00  3.34710851e-01  3.36975988e+00  3.36975988e+00 
 7.67028000e-03  2.49912285e+00  1.12832709e+00  3.34708067e-01  3.36977342e+00  3.36977342e+00 
 7.67128000e-03  2.49911985e+00  1.12832410e+00  3.34705315e-01  3.36978681e+00  3.36978681e+00 
 7.67228000e-03  2.49911688e+00  1.12832115e+00  3.34702596e-01  3.36980004e+00  3.36980004e+00 
 7.67328000e-03  2.49911395e+00  1.12831823e+00  3.34699908e-01  3.36981312e+00  3.36981312e+00 
 7.67428000e-03  2.49911106e+00  1.12831535e+00  3.34697253e-01  3.36982604e+00  3.36982604e+00 
 7.67528000e-03  2.49910820e+00  1.12831250e+00  3.34694630e-01  3.36983880e+00  3.36983880e+00 
 7.67628000e-03  2.49910537e+00  1.12830969e+00  3.34692040e-01  3.36985140e+00  3.36985140e+00 
 7.67728000e-03  2.49910258e+00  1.12830692e+00  3.34689482e-01  3.36986384e+00  3.36986384e+00 
 7.67828000e-03  2.49909983e+00  1.12830417e+00  3.34686957e-01  3.36987613e+00  3.36987613e+00 
 7.67928000e-03  2.49909711e+00  1.12830147e+00  3.34684464e-01  3.36988826e+00  3.36988826e+00 
 7.68028000e-03  2.49909443e+00  1.12829880e+00  3.34682005e-01  3.36990022e+00  3.36990022e+00 
 7.68128000e-03  2.49909178e+00  1.12829616e+00  3.34679578e-01  3.36991203e+00  3.36991203e+00 
 7.68228000e-03  2.49908917e+00  1.12829357e+00  3.34677184e-01  3.36992367e+00  3.36992367e+00 
 7.68328000e-03  2.49908659e+00  1.12829100e+00  3.34674824e-01  3.36993516e+00  3.36993516e+00 
 7.68428000e-03  2.49908405e+00  1.12828848e+00  3.34672497e-01  3.36994648e+00  3.36994648e+00 
 7.68528000e-03  2.49908155e+00  1.12828599e+00  3.34670203e-01  3.36995764e+00  3.36995764e+00 
 7.68628000e-03  2.49907908e+00  1.12828353e+00  3.34667943e-01  3.36996864e+00  3.36996864e+00 
 7.68728000e-03  2.49907665e+00  1.12828111e+00  3.34665716e-01  3.36997947e+00  3.36997947e+00 
 7.68828000e-03  2.49907426e+00  1.12827873e+00  3.34663523e-01  3.36999014e+00  3.36999014e+00 
 7.68928000e-03  2.49907190e+00  1.12827639e+00  3.34661363e-01  3.37000065e+00  3.37000065e+00 
 7.69028000e-03  2.49906958e+00  1.12827408e+00  3.34659238e-01  3.37001099e+00  3.37001099e+00 
 7.69128000e-03  2.49906729e+00  1.12827181e+00  3.34657146e-01  3.37002117e+00  3.37002117e+00 
 7.69228000e-03  2.49906505e+00  1.12826958e+00  3.34655088e-01  3.37003118e+00  3.37003118e+00 
 7.69328000e-03  2.49906283e+00  1.12826738e+00  3.34653064e-01  3.37004103e+00  3.37004103e+00 
 7.69428000e-03  2.49906066e+00  1.12826522e+00  3.34651074e-01  3.37005071e+00  3.37005071e+00 
 7.69528000e-03  2.49905852e+00  1.12826310e+00  3.34649118e-01  3.37006022e+00  3.37006022e+00 
 7.69628000e-03  2.49905643e+00  1.12826101e+00  3.34647197e-01  3.37006957e+00  3.37006957e+00 
 7.69728000e-03  2.49905436e+00  1.12825896e+00  3.34645310e-01  3.37007875e+00  3.37007875e+00 
 7.69828000e-03  2.49905234e+00  1.12825695e+00  3.34643458e-01  3.37008777e+00  3.37008777e+00 
 7.69928000e-03  2.49905035e+00  1.12825498e+00  3.34641639e-01  3.37009661e+00  3.37009661e+00 
 7.70028000e-03  2.49904840e+00  1.12825304e+00  3.34639856e-01  3.37010529e+00  3.37010529e+00 
 7.70128000e-03  2.49904649e+00  1.12825114e+00  3.34638107e-01  3.37011380e+00  3.37011380e+00 
 7.70228000e-03  2.49904461e+00  1.12824928e+00  3.34636393e-01  3.37012214e+00  3.37012214e+00 
 7.70328000e-03  2.49904278e+00  1.12824746e+00  3.34634713e-01  3.37013031e+00  3.37013031e+00 
 7.70428000e-03  2.49904098e+00  1.12824567e+00  3.34633069e-01  3.37013831e+00  3.37013831e+00 
 7.70528000e-03  2.49903922e+00  1.12824392e+00  3.34631459e-01  3.37014614e+00  3.37014614e+00 
 7.70628000e-03  2.49903749e+00  1.12824221e+00  3.34629884e-01  3.37015381e+00  3.37015381e+00 
 7.70728000e-03  2.49903581e+00  1.12824054e+00  3.34628345e-01  3.37016130e+00  3.37016130e+00 
 7.70828000e-03  2.49903416e+00  1.12823891e+00  3.34626840e-01  3.37016862e+00  3.37016862e+00 
 7.70928000e-03  2.49903255e+00  1.12823731e+00  3.34625370e-01  3.37017577e+00  3.37017577e+00 
 7.71028000e-03  2.49903098e+00  1.12823576e+00  3.34623936e-01  3.37018275e+00  3.37018275e+00 
 7.71128000e-03  2.49902945e+00  1.12823424e+00  3.34622537e-01  3.37018955e+00  3.37018955e+00 
 7.71228000e-03  2.49902795e+00  1.12823276e+00  3.34621173e-01  3.37019619e+00  3.37019619e+00 
 7.71328000e-03  2.49902650e+00  1.12823132e+00  3.34619845e-01  3.37020265e+00  3.37020265e+00 
 7.71428000e-03  2.49902508e+00  1.12822991e+00  3.34618552e-01  3.37020894e+00  3.37020894e+00 
 7.71528000e-03  2.49902370e+00  1.12822855e+00  3.34617295e-01  3.37021506e+00  3.37021506e+00 
 7.71628000e-03  2.49902236e+00  1.12822722e+00  3.34616073e-01  3.37022100e+00  3.37022100e+00 
 7.71728000e-03  2.49902106e+00  1.12822593e+00  3.34614886e-01  3.37022678e+00  3.37022678e+00 
 7.71828000e-03  2.49901980e+00  1.12822468e+00  3.34613736e-01  3.37023238e+00  3.37023238e+00 
 7.71928000e-03  2.49901857e+00  1.12822347e+00  3.34612620e-01  3.37023780e+00  3.37023780e+00 
 7.72028000e-03  2.49901738e+00  1.12822230e+00  3.34611541e-01  3.37024305e+00  3.37024305e+00 
 7.72128000e-03  2.49901624e+00  1.12822117e+00  3.34610497e-01  3.37024813e+00  3.37024813e+00 
 7.72228000e-03  2.49901513e+00  1.12822007e+00  3.34609490e-01  3.37025304e+00  3.37025304e+00 
 7.72328000e-03  2.49901406e+00  1.12821902e+00  3.34608518e-01  3.37025776e+00  3.37025776e+00 
 7.72428000e-03  2.49901303e+00  1.12821800e+00  3.34607581e-01  3.37026232e+00  3.37026232e+00 
 7.72528000e-03  2.49901204e+00  1.12821702e+00  3.34606681e-01  3.37026670e+00  3.37026670e+00 
 7.72628000e-03  2.49901109e+00  1.12821609e+00  3.34605817e-01  3.37027091e+00  3.37027091e+00 
 7.72728000e-03  2.49901017e+00  1.12821519e+00  3.34604988e-01  3.37027494e+00  3.37027494e+00 
 7.72828000e-03  2.49900930e+00  1.12821433e+00  3.34604196e-01  3.37027879e+00  3.37027879e+00 
 7.72928000e-03  2.49900846e+00  1.12821351e+00  3.34603440e-01  3.37028247e+00  3.37028247e+00 
 7.73028000e-03  2.49900767e+00  1.12821272e+00  3.34602720e-01  3.37028598e+00  3.37028598e+00 
 7.73128000e-03  2.49900691e+00  1.12821198e+00  3.34602035e-01  3.37028930e+00  3.37028930e+00 
 7.73228000e-03  2.49900619e+00  1.12821128e+00  3.34601387e-01  3.37029246e+00  3.37029246e+00 
 7.73328000e-03  2.49900551e+00  1.12821061e+00  3.34600776e-01  3.37029543e+00  3.37029543e+00 
 7.73428000e-03  2.49900487e+00  1.12820999e+00  3.34600200e-01  3.37029824e+00  3.37029824e+00 
 7.73528000e-03  2.49900427e+00  1.12820940e+00  3.34599660e-01  3.37030086e+00  3.37030086e+00 
 7.73628000e-03  2.49900371e+00  1.12820886e+00  3.34599157e-01  3.37030331e+00  3.37030331e+00 
 7.73728000e-03  2.49900319e+00  1.12820835e+00  3.34598690e-01  3.37030558e+00  3.37030558e+00 
 7.73828000e-03  2.49900271e+00  1.12820788e+00  3.34598259e-01  3.37030768e+00  3.37030768e+00 
 7.73928000e-03  2.49900227e+00  1.12820745e+00  3.34597865e-01  3.37030960e+00  3.37030960e+00 
 7.74028000e-03  2.49900186e+00  1.12820706e+00  3.34597506e-01  3.37031134e+00  3.37031134e+00 
 7.74128000e-03  2.49900150e+00  1.12820671e+00  3.34597184e-01  3.37031291e+00  3.37031291e+00 
 7.74228000e-03  2.49900118e+00  1.12820640e+00  3.34596899e-01  3.37031430e+00  3.37031430e+00 
 7.74328000e-03  2.49900089e+00  1.12820613e+00  3.34596650e-01  3.37031551e+00  3.37031551e+00 
 7.74428000e-03  2.49900065e+00  1.12820590e+00  3.34596437e-01  3.37031655e+00  3.37031655e+00 
 7.74528000e-03  2.49900044e+00  1.12820571e+00  3.34596260e-01  3.37031741e+00  3.37031741e+00 
 7.74628000e-03  2.49900027e+00  1.12820556e+00  3.34596120e-01  3.37031809e+00  3.37031809e+00 
 7.74728000e-03  2.49900015e+00  1.12820545e+00  3.34596016e-01  3.37031860e+00  3.37031860e+00 
 7.74828000e-03  2.49900006e+00  1.12820537e+00  3.34595948e-01  3.37031893e+00  3.37031893e+00 
 7.74928000e-03  2.49900001e+00  1.12820534e+00  3.34595917e-01  3.37031908e+00  3.37031908e+00 
 7.75028000e-03  2.49900000e+00  1.12820534e+00  3.34595922e-01  3.37031905e+00  3.37031905e+00 
 7.75128000e-03  2.49900003e+00  1.12820539e+00  3.34595964e-01  3.37031885e+00  3.37031885e+00 
 7.75228000e-03  2.49900010e+00  1.12820547e+00  3.34596042e-01  3.37031847e+00  3.37031847e+00 
 7.75328000e-03  2.49900021e+00  1.12820560e+00  3.34596156e-01  3.37031792e+00  3.37031792e+00 
 7.75428000e-03  2.49900036e+00  1.12820576e+00  3.34596306e-01  3.37031719e+00  3.37031719e+00 
 7.75528000e-03  2.49900055e+00  1.12820596e+00  3.34596493e-01  3.37031628e+00  3.37031628e+00 
 7.75628000e-03  2.49900078e+00  1.12820621e+00  3.34596717e-01  3.37031519e+00  3.37031519e+00 
 7.75728000e-03  2.49900105e+00  1.12820649e+00  3.34596976e-01  3.37031393e+00  3.37031393e+00 
 7.75828000e-03  2.49900135e+00  1.12820681e+00  3.34597272e-01  3.37031249e+00  3.37031249e+00 
 7.75928000e-03  2.49900170e+00  1.12820717e+00  3.34597605e-01  3.37031087e+00  3.37031087e+00 
 7.76028000e-03  2.49900209e+00  1.12820757e+00  3.34597973e-01  3.37030908e+00  3.37030908e+00 
 7.76128000e-03  2.49900251e+00  1.12820801e+00  3.34598378e-01  3.37030711e+00  3.37030711e+00 
 7.76228000e-03  2.49900298e+00  1.12820849e+00  3.34598819e-01  3.37030497e+00  3.37030497e+00 
 7.76328000e-03  2.49900348e+00  1.12820901e+00  3.34599296e-01  3.37030264e+00  3.37030264e+00 
 7.76428000e-03  2.49900402e+00  1.12820956e+00  3.34599810e-01  3.37030015e+00  3.37030015e+00 
 7.76528000e-03  2.49900461e+00  1.12821016e+00  3.34600360e-01  3.37029747e+00  3.37029747e+00 
 7.76628000e-03  2.49900523e+00  1.12821080e+00  3.34600946e-01  3.37029462e+00  3.37029462e+00 
 7.76728000e-03  2.49900589e+00  1.12821147e+00  3.34601568e-01  3.37029159e+00  3.37029159e+00 
 7.76828000e-03  2.49900659e+00  1.12821219e+00  3.34602226e-01  3.37028839e+00  3.37028839e+00 
 7.76928000e-03  2.49900733e+00  1.12821294e+00  3.34602921e-01  3.37028501e+00  3.37028501e+00 
 7.77028000e-03  2.49900811e+00  1.12821373e+00  3.34603651e-01  3.37028146e+00  3.37028146e+00 
 7.77128000e-03  2.49900893e+00  1.12821457e+00  3.34604418e-01  3.37027773e+00  3.37027773e+00 
 7.77228000e-03  2.49900978e+00  1.12821544e+00  3.34605220e-01  3.37027383e+00  3.37027383e+00 
 7.77328000e-03  2.49901068e+00  1.12821635e+00  3.34606059e-01  3.37026975e+00  3.37026975e+00 
 7.77428000e-03  2.49901161e+00  1.12821730e+00  3.34606933e-01  3.37026549e+00  3.37026549e+00 
 7.77528000e-03  2.49901259e+00  1.12821829e+00  3.34607844e-01  3.37026106e+00  3.37026106e+00 
 7.77628000e-03  2.49901360e+00  1.12821931e+00  3.34608790e-01  3.37025646e+00  3.37025646e+00 
 7.77728000e-03  2.49901465e+00  1.12822038e+00  3.34609772e-01  3.37025168e+00  3.37025168e+00 
