 time            v(vin)          v(b1_base)      v(b1_collector) v(b2_collector) v(b3_collector) v(vout_final)   i(vdd)         
 1.57280000e-04  2.50083505e+00  9.72165055e-01  3.86752390e+00  3.88381167e+00  3.80418132e+00  3.80418132e+00 -3.23632632e-05 
 1.58280000e-04  2.50083849e+00  9.72168494e-01  3.86751032e+00  3.88386511e+00  3.80390374e+00  3.80390374e+00 -3.23652311e-05 
 1.59280000e-04  2.50084190e+00  9.72171899e-01  3.86749687e+00  3.88391804e+00  3.80362879e+00  3.80362879e+00 -3.23671805e-05 
 1.60280000e-04  2.50084527e+00  9.72175271e-01  3.86748354e+00  3.88397045e+00  3.80335647e+00  3.80335647e+00 -3.23691111e-05 
 1.61280000e-04  2.50084861e+00  9.72178609e-01  3.86747035e+00  3.88402234e+00  3.80308681e+00  3.80308681e+00 -3.23710231e-05 
 1.62280000e-04  2.50085192e+00  9.72181915e-01  3.86745729e+00  3.88407371e+00  3.80281981e+00  3.80281981e+00 -3.23729163e-05 
 1.63280000e-04  2.50085519e+00  9.72185186e-01  3.86744437e+00  3.88412456e+00  3.80255547e+00  3.80255547e+00 -3.23747905e-05 
 1.64280000e-04  2.50085843e+00  9.72188424e-01  3.86743157e+00  3.88417488e+00  3.80229382e+00  3.80229382e+00 -3.23766459e-05 
 1.65280000e-04  2.50086164e+00  9.72191627e-01  3.86741891e+00  3.88422467e+00  3.80203486e+00  3.80203486e+00 -3.23784822e-05 
 1.66280000e-04  2.50086481e+00  9.72194797e-01  3.86740639e+00  3.88427394e+00  3.80177860e+00  3.80177860e+00 -3.23802994e-05 
 1.67280000e-04  2.50086795e+00  9.72197933e-01  3.86739400e+00  3.88432267e+00  3.80152506e+00  3.80152506e+00 -3.23820975e-05 
 1.68280000e-04  2.50087105e+00  9.72201034e-01  3.86738175e+00  3.88437087e+00  3.80127424e+00  3.80127424e+00 -3.23838763e-05 
 1.69280000e-04  2.50087412e+00  9.72204101e-01  3.86736963e+00  3.88441854e+00  3.80102615e+00  3.80102615e+00 -3.23856358e-05 
 1.70280000e-04  2.50087715e+00  9.72207133e-01  3.86735765e+00  3.88446566e+00  3.80078081e+00  3.80078081e+00 -3.23873759e-05 
 1.71280000e-04  2.50088015e+00  9.72210131e-01  3.86734580e+00  3.88451225e+00  3.80053821e+00  3.80053821e+00 -3.23890965e-05 
 1.72280000e-04  2.50088312e+00  9.72213094e-01  3.86733409e+00  3.88455830e+00  3.80029838e+00  3.80029838e+00 -3.23907976e-05 
 1.73280000e-04  2.50088605e+00  9.72216022e-01  3.86732252e+00  3.88460381e+00  3.80006133e+00  3.80006133e+00 -3.23924792e-05 
 1.74280000e-04  2.50088894e+00  9.72218916e-01  3.86731109e+00  3.88464877e+00  3.79982705e+00  3.79982705e+00 -3.23941410e-05 
